OBJECTID_1,TAP,MAT,pH,AP,AK,TP,TK,TN,OM
52420,720.679,4.49717,6.48,3.795,123.67,0.09076,2.222,0.2107,4.689
52437,762.43,3.92954,6.406,5.815,218.91,0.0819,1.729,0.1532,3.947
52438,765.028,3.97871,6.495,10.3,171.26,0.08112,1.83,0.4051,7.863
52449,775.504,4.15325,5.697,9.42,121.4,0.09171,2.28,0.2152,4.869
52494,660.703,4.02762,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
52507,661.992,4.34887,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
52508,662.875,4.35417,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
52509,665.161,4.32642,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
52510,664.369,4.29471,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
52515,684.733,4.32754,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
52522,726.515,4.2805,6.559,3.795,123.67,0.09307,2.114,0.2048,4.798
52531,774.529,3.56367,6.638,10.3,171.26,0.1079,1.83,0.4459,9.18
52543,754.366,4.19317,6.406,5.815,218.91,0.0819,1.729,0.1532,3.947
52545,763.497,4.33425,6.48,3.795,152.82,0.09059,2.114,0.1911,3.565
52548,772.996,4.18071,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
52589,678.042,3.96275,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
52595,665.367,4.15808,5.513,9.42,121.4,0.07327,2.255,0.2216,3.386
52598,656.62,4.20125,5.767,7.312,97.78,0.06091,1.656,0.1402,2.707
52610,663.638,4.51442,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
52611,665.961,4.42692,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
52612,666.832,4.39033,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
52629,737.431,4.68442,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
52700,659.115,4.34796,5.767,7.312,97.78,0.06091,1.656,0.1402,2.707
52701,657.518,4.26504,5.767,7.312,97.78,0.06091,1.656,0.1402,2.707
52702,659.022,4.31779,5.767,7.312,97.78,0.06091,1.656,0.1402,2.707
52703,661.212,4.26167,7.767,8.747,124.85,0.07368,2.223,0.1898,3.637
52704,663.362,4.27067,6.379,7.312,31,0.06091,1.656,0.1346,2.041
52717,674.618,4.51846,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
52726,701.307,4.60288,8.205,4.224,159.69,0.06301,2.039,0.1432,2.615
52735,731.528,4.28929,6.763,5.41,148.12,0.0978,2.472,0.2137,4.521
52805,660.307,4.40062,7.767,8.747,124.85,0.07368,2.223,0.1898,3.637
52806,661.705,4.397,7.767,8.747,124.85,0.07368,2.223,0.1898,3.637
52807,658.69,4.26125,7.767,8.747,124.85,0.07368,2.223,0.1898,3.637
52808,664.35,4.36317,7.767,8.747,124.85,0.07368,2.223,0.1898,3.637
52809,662.256,4.36096,6.379,7.312,31,0.06091,1.656,0.1346,2.041
52810,661.286,4.29967,6.379,7.312,31,0.06091,1.656,0.1346,2.041
52811,670.892,4.26892,5.697,9.42,121.4,0.0625,2.005,0.2053,3
52827,691.332,4.47829,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
52828,699.381,4.47875,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
52830,705.826,4.41679,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
52857,755.165,4.20933,6.406,5.815,218.91,0.0819,1.729,0.1532,3.947
52858,756.913,4.23038,5.513,9.42,121.4,0.07753,2.304,0.2312,5.492
52907,668.342,4.60525,6.629,6.747,34.97,0.05,0.9278,0.08673,1.429
52909,667.098,4.43329,7.767,8.747,124.85,0.07368,2.223,0.1898,3.637
52912,662.551,4.32754,7.767,8.747,124.85,0.07368,2.223,0.1898,3.637
52913,661.185,4.39083,5.998,7.697,121.84,0.05747,1.542,0.1193,2.49
52914,655.765,4.41021,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
52931,696.422,4.63742,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
52932,699.959,4.50329,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
52933,703.061,4.448,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
52934,706.786,4.43512,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
52935,711.265,4.46554,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
52943,711.071,4.76729,6.559,3.795,123.67,0.09307,2.114,0.2048,4.798
52966,768.098,4.23192,5.513,9.42,121.4,0.07753,2.304,0.2312,5.492
53015,665.723,4.36042,5.998,7.697,121.84,0.05747,1.542,0.1193,2.49
53016,667.184,4.41917,5.998,7.697,121.84,0.05747,1.542,0.1193,2.49
53017,662.705,4.49538,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
53018,658.894,4.44525,5.998,7.697,121.84,0.05747,1.542,0.1193,2.49
53034,687.163,4.54746,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
53035,701.578,4.52767,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
53036,701.55,4.52833,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
53037,707.389,4.45775,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
53038,715.554,4.49583,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
53042,697.46,4.96617,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53044,694.922,4.81,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53051,716.097,4.53408,6.559,3.795,123.67,0.09307,2.114,0.2048,4.798
53052,724.108,4.61708,6.559,3.795,123.67,0.09307,2.114,0.2048,4.798
53070,759.907,4.08942,7.998,7.061,133.62,0.0688,1.877,0.295,5.456
53072,771.771,4.29742,6.638,10.3,171.26,0.1392,1.83,0.4459,9.18
53092,834.77,1.55658,6.495,10.3,171.26,0.1073,2.059,0.4051,7.863
53121,671.891,4.54142,5.513,9.42,121.4,0.07327,2.005,0.2216,3.386
53138,712.569,4.45796,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
53143,690.156,5.08279,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53152,716.814,4.68717,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53154,721.491,4.54208,5.717,11.24,76.6,0.05368,1.633,0.1524,2.81
53155,721.2,4.77387,5.717,11.24,76.6,0.05368,1.633,0.1524,2.81
53170,752.536,4.19521,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
53173,757.957,4.19796,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
53222,680.674,4.36363,5.513,9.42,121.4,0.07327,2.005,0.2216,3.386
53224,671.072,4.48138,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
53239,722.308,4.48196,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
53241,685.129,5.14663,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
53254,716.325,4.69642,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53258,730.951,4.68758,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53263,738.997,4.27108,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53343,694.935,5.0825,8.136,4.757,205.9,0.05621,1.84,0.09277,1.689
53348,710.96,4.82483,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
53351,719.484,4.79396,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53356,727.553,4.63092,6.379,8,31,0.04495,1.639,0.1346,2.041
53359,735.026,4.40612,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53360,733.578,4.32713,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53361,736.468,4.31808,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53370,770.01,4.01187,5.513,9.42,121.4,0.07,2.278,0.228,3.555
53414,706.617,3.88729,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
53415,711.322,3.47429,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
53438,699.287,5.14767,7.602,5.149,140.26,0.07139,2.245,0.1505,2.719
53439,697.302,5.05229,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
53442,708.873,4.88921,8.136,4.757,205.9,0.05621,1.84,0.09277,1.689
53447,715.773,4.74908,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53452,729.042,4.58479,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53453,727.998,4.55325,6.379,8,31,0.04495,1.639,0.1346,2.041
53454,740.971,4.63792,6.779,5.41,148.12,0.1141,2.363,0.2268,4.305
53462,742.743,4.2655,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
53467,762.05,4.28308,6.406,5.815,218.91,0.0819,1.729,0.1532,3.947
53473,767.206,4.29237,6.406,5.815,218.91,0.0819,1.729,0.1532,3.947
53478,788.135,3.80408,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
53514,745.855,3.01929,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
53527,690.756,4.92963,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
53541,714.254,4.82692,8.136,4.757,205.9,0.05621,1.84,0.09277,1.689
53545,733.523,4.74204,5.459,9.42,121.4,0.07536,2.28,0.2174,4.248
53547,730.138,4.58154,6.379,8,31,0.04495,1.639,0.1346,2.041
53550,738.703,4.59983,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53554,737.693,4.41192,6.379,8,31,0.05495,1.633,0.1346,2.041
53556,740.005,4.39121,6.903,11.65,122.2,0.081,2.071,0.1586,2.442
53593,750.235,3.40092,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
53601,729.819,3.68733,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
53604,720.365,3.71529,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
53620,685.464,5.17604,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
53630,713.178,4.87433,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
53632,720.825,4.87275,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53633,716.162,4.85854,6.783,5.41,148.12,0.1141,2.363,0.2268,4.305
53639,734.149,4.65033,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53640,731.474,4.71229,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53646,738.608,4.54763,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
53647,736.022,4.53075,6.379,8,31,0.05495,1.633,0.1346,2.041
53648,737.489,4.50646,6.379,7.53,31,0.05285,1.598,0.1346,2.041
53649,745.549,4.43908,6.903,11.65,122.2,0.081,2.071,0.1586,2.442
53663,771.013,4.04779,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
53684,744.63,3.891,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
53694,734.914,4.30983,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
53695,714.935,4.56233,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
53696,717.763,3.75046,5.668,9.42,121.4,0.0625,2.278,0.2053,3
53710,682.729,5.21529,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
53711,692.925,5.13038,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
53719,713.142,4.99104,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
53720,715.815,4.87579,6.936,5.264,134.54,0.08244,2.149,0.2023,3.637
53731,730.738,4.70279,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53734,737.438,4.84454,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
53736,735.651,4.70554,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
53738,736.858,4.54117,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53739,743.217,4.47979,6.379,7.53,31,0.05285,1.598,0.1346,2.041
53777,737.977,3.93658,6.419,14.64,172.13,0.1385,2.267,0.4486,11.81
53802,682.125,5.32942,6.99,6.633,119.09,0.09052,2.316,0.172,3.211
53803,691.992,5.30904,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
53817,729.747,4.89688,5.485,9.42,121.4,0.07703,2.302,0.1931,3.266
53823,733.705,4.76738,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53827,741.632,4.76642,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
53828,743.115,4.57042,6.398,6.367,103.38,0.07258,1.857,0.4798,10.35
53829,738.523,4.60529,8.202,5.554,159.69,0.05294,2.399,0.1144,1.688
53830,739.388,4.53812,6.379,7.53,31,0.05285,1.598,0.1346,2.041
53843,779.266,4.14154,5.513,9.42,121.4,0.07753,2.304,0.2312,5.492
53895,697.664,5.44179,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
53896,701.895,5.11433,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
53907,722.227,4.96037,8.136,4.757,205.9,0.05621,1.84,0.09277,1.689
53908,727.204,4.97679,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53914,735.491,4.71537,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53916,735.477,4.764,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
53918,743.431,4.60537,5.459,9.42,121.4,0.07703,2.28,0.213,3.47
53920,740.872,4.64258,8.202,5.554,159.69,0.05294,2.399,0.1144,1.688
53921,739.631,4.62171,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
53922,742.268,4.59729,6.379,7.53,31,0.05285,1.598,0.1346,2.041
53938,789.088,3.91742,6.638,10.3,171.26,0.1245,1.83,0.4459,9.18
53986,682.287,5.17808,6.99,6.633,119.09,0.09052,2.316,0.172,3.211
53990,704.476,5.13392,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
53991,707.551,5.04596,5.939,7.53,71.01,0.04125,1.86,0.14,2.943
53992,715.35,5.20254,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54000,724.544,4.82317,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54002,734.632,4.84737,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54010,738.924,4.70133,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54012,742.557,4.579,6.379,7.53,31,0.04495,1.598,0.1346,2.041
54050,740.207,4.18829,5.668,9.42,121.4,0.09171,2.15,0.2258,4.167
54055,741.068,3.74046,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
54083,683.543,5.34329,6.99,6.633,119.09,0.09052,2.316,0.172,3.211
54086,696.427,5.33987,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54087,697.867,5.13771,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54089,705.789,5.03254,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54092,722.389,5.11896,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
54097,727.785,5.02254,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54100,737.472,4.91783,5.459,9.42,121.4,0.07418,2.278,0.2216,3.717
54103,743.063,4.82604,5.459,9.42,121.4,0.07536,2.28,0.2174,4.248
54104,744.615,4.80217,5.459,9.42,121.4,0.07536,2.28,0.2174,4.248
54105,739.716,4.88817,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54106,743.5,4.95675,5.459,9.42,121.4,0.07418,2.304,0.2216,3.636
54116,751.144,4.33138,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
54117,749.163,4.32325,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
54185,702.474,5.47146,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54186,701.855,5.26588,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54187,707.355,5.12154,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54188,710.266,5.12217,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54190,714.761,5.30475,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54191,714.88,5.07375,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
54192,718.882,5.15404,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
54195,731.317,4.98375,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
54203,746.003,4.94871,5.459,9.42,121.4,0.07536,2.28,0.2174,4.248
54216,755.833,4.56358,5.955,8.28,161.71,0.1028,2.006,0.2721,5.384
54282,678.394,5.40904,6.99,6.633,119.09,0.09052,2.316,0.172,3.211
54287,706.286,5.37021,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54292,718.678,5.1045,5.68,11.24,76.6,0.03419,1.598,0.1524,2.71
54295,728.282,5.01242,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
54296,725.726,5.02237,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54304,735.816,4.85979,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54305,742.064,4.82646,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54307,744.526,4.6625,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
54314,742.716,4.38796,6.406,5.815,218.91,0.06928,1.804,0.1532,3.947
54355,749.338,3.87842,7.998,7.061,133.62,0.04528,1.877,0.2252,4.993
54378,655.754,5.64358,7.998,7.061,133.62,0.04528,1.877,0.2252,4.993
54384,682.696,5.62467,6.63,2.945,152.82,0.07123,2.136,0.1289,2.86
54392,706.979,5.40071,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54393,713.873,5.32246,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54395,718.58,5.17296,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54399,737.668,5.17354,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54402,743.996,5.039,6.964,10.46,124.85,0.08244,2.231,0.1624,2.784
54407,741.534,4.82996,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54413,743.057,4.59012,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
54442,748.005,4.52092,6.406,5.815,218.91,0.0819,1.729,0.1532,3.947
54443,754.316,4.50929,6.379,7.11,31,0.06091,1.648,0.1346,2.041
54444,738.856,4.50338,6.406,5.815,218.91,0.0819,1.729,0.1532,3.947
54445,741.21,4.46667,6.406,5.815,218.91,0.0819,1.729,0.1532,3.947
54450,752.726,4.36296,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
54493,700.844,5.41746,6.339,5.815,218.91,0.06928,1.899,0.1532,3.947
54496,714.043,5.53529,6.628,3.795,123.31,0.08917,2.147,0.1728,3.403
54497,714.456,5.4665,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54498,720.846,5.43867,6.562,3.795,152.82,0.08584,2.114,0.1147,2.371
54500,722.022,5.22663,6.532,3.795,123.67,0.09076,2.147,0.2237,5.818
54502,740.157,5.23096,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54503,737.697,5.23729,5.459,9.42,121.4,0.07418,2.278,0.2216,3.717
54510,742.496,4.89596,6.629,6.747,34.97,0.05,0.9278,0.08673,1.429
54513,743.506,4.76275,6.536,7.938,142.05,0.09353,2.14,0.1557,2.761
54523,763.271,4.22425,6.499,10.3,171.26,0.102,1.83,0.4589,9.18
54549,737.244,4.21117,5.869,10.13,163.3,0.09371,2.262,0.4355,9.314
54586,643.966,5.69383,8.136,4.757,205.9,0.05621,1.84,0.09277,1.689
54597,703.207,5.36387,6.628,4.644,152.82,0.08016,2.245,0.144,3.08
54598,702.816,5.38521,6.628,4.644,152.82,0.08016,2.245,0.144,3.08
54604,726.454,5.49204,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54608,736.275,5.18888,5.459,9.42,121.4,0.07418,2.278,0.2216,3.717
54615,743.898,4.75629,6.638,10.3,171.26,0.1109,2.059,0.4459,9.18
54622,754.895,4.45525,5.459,9.42,121.4,0.07703,2.304,0.2031,3.47
54624,742.078,4.5285,5.997,8.349,121.84,0.06403,1.542,0.133,4.282
54649,748.927,4.33742,6.379,7.11,31,0.06091,1.639,0.1346,2.041
54702,681.713,5.53,6.99,6.633,119.09,0.09052,2.316,0.172,3.211
54705,703.439,5.26496,7.82,1.864,43.12,0.0505,2.175,0.03458,0.6606
54712,726.04,5.3245,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54721,751.659,5.04167,5.926,8.349,113.59,0.06959,1.542,0.1557,3.484
54812,687.341,5.50162,6.99,6.633,119.09,0.09052,2.316,0.172,3.211
54813,694.357,5.46204,6.628,4.644,152.82,0.08016,2.245,0.144,3.08
54822,732.101,5.32558,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54823,734.083,5.39433,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54824,742.285,5.23733,5.459,9.42,121.4,0.07418,2.278,0.2216,3.717
54831,751.523,4.71692,6.638,10.3,171.26,0.1109,2.059,0.4459,9.18
54832,754.024,5.14925,6.638,10.3,171.26,0.1109,2.059,0.4459,9.18
54835,751.314,4.82254,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
54923,684.432,5.47908,8.136,4.757,205.9,0.05621,1.84,0.09277,1.689
54924,690.773,5.52596,6.99,6.633,119.09,0.09052,2.316,0.172,3.211
54931,729.924,5.24783,6.559,5.027,123.31,0.08584,2.147,0.1728,3.403
54933,729.948,5.22417,6.99,6.633,113.72,0.09052,2.316,0.172,3.211
54936,735.858,5.28054,6.514,5.815,218.91,0.08032,1.925,0.189,3.947
54939,755.333,5.0835,6.629,6.747,34.97,0.05,0.9278,0.08673,1.429
54940,751.815,5.02283,6.856,6.828,124.63,0.07456,2.053,0.1565,2.453
54941,758.422,4.86979,6.495,10.3,171.26,0.1007,2.059,0.3322,5.653
