OBJECTID_1,TAP,MAT,pH,AP,AK,TP,TK,TN,OM
246643,986.118,16.156,7.775,5.438,147.33,0.04789,2.085,0.09208,1.295
246644,991.026,16.1104,5.548,3.207,102.44,0.04967,2.603,0.103,1.609
246645,989.234,15.9333,6.453,5.412,107.89,0.03125,1.529,0.07628,0.879
246646,998.318,15.9267,6.863,5,113.47,0.03506,1.691,0.08181,1.195
246654,1017.32,15.8433,6.453,5.412,107.89,0.03226,1.517,0.08058,0.874
246657,1029.88,16.3212,5.612,3.265,65.32,0.04041,1.976,0.1528,2.885
246658,1011.8,15.8964,6.804,14.11,144.24,0.09625,1.414,0.1145,1.526
246660,1017.6,15.8349,6.804,14.11,144.24,0.09625,1.414,0.1145,1.526
246661,1026.36,16.0332,6.804,14.11,144.24,0.09625,1.414,0.1145,1.526
246663,1033.77,15.6775,6.804,14.11,144.24,0.09625,1.414,0.1145,1.526
246680,877.901,16.9118,7.185,3.087,85.46,0.06497,1.791,0.1182,1.594
246682,873.298,16.8402,7.401,4.8,64.68,0.08099,1.939,0.1291,1.348
246684,874.381,16.7423,7.775,5.438,147.33,0.04789,2.085,0.09208,1.295
246685,873.542,16.7093,6.487,5.412,107.89,0.03125,1.589,0.07603,1.055
246686,871.958,16.7065,6.487,5.412,107.89,0.03125,1.589,0.07603,1.055
246687,865.541,16.751,7.401,4.8,64.68,0.08099,1.939,0.1291,1.348
246688,862.656,16.705,7.887,9.057,69.54,0.07458,2.03,0.08929,1.527
246689,866.869,16.6623,7.401,4.8,64.68,0.08099,1.939,0.1291,1.348
246690,869.471,16.6092,7.887,9.057,69.54,0.07458,2.03,0.08929,1.527
246691,866.416,16.5166,7.401,4.8,64.68,0.08099,1.939,0.1291,1.348
246692,867.033,16.5384,7.401,4.8,64.68,0.08099,1.939,0.1291,1.348
246694,868.546,16.5079,7.887,9.057,69.54,0.07458,2.03,0.08929,1.527
246695,877.231,16.5357,7.887,9.057,69.54,0.07458,2.03,0.08929,1.527
246698,887.428,16.509,7.887,9.057,69.54,0.07458,2.03,0.08929,1.527
246700,891.746,16.263,6.337,5.412,107.89,0.03187,1.517,0.08206,1.012
246701,904.055,15.8328,7.185,3.087,85.46,0.06497,1.791,0.1182,1.594
246706,908.384,16.0766,7.316,9,71.26,0.07756,1.853,0.0839,1.357
246707,908.297,16.2964,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246709,910.455,16.2766,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246710,918.757,16.5475,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246711,919.486,16.6105,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246712,924.768,16.5202,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246715,923.289,16.4682,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246716,926.698,16.4339,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246717,927.724,16.4338,6.863,5,113.47,0.03506,1.691,0.08181,1.195
246718,931.511,16.4433,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246719,929.484,16.4493,6.863,5,113.47,0.03506,1.691,0.08181,1.195
246720,924.07,16.4358,6.751,3.836,128.34,0.03516,1.756,0.0707,1.087
246721,924.199,16.4638,6.751,3.836,128.34,0.03516,1.756,0.0707,1.087
246722,928.557,16.5407,7.239,3.836,128.34,0.03309,1.756,0.07248,1.09
246723,926.483,16.5667,7.659,5.194,171.03,0.04214,1.593,0.102,1.524
246724,922.575,16.4922,7.659,5.194,171.03,0.04214,1.593,0.102,1.524
246725,923.589,16.5361,7.513,4.249,122.98,0.04146,1.932,0.0874,1.314
246727,923.345,16.5376,7.239,3.836,128.34,0.03309,1.756,0.07248,1.09
246728,924.738,16.5768,6.863,5,113.47,0.03506,1.691,0.08181,1.195
246729,927.048,16.5035,7.316,7.262,68.18,0.08262,1.853,0.1197,1.412
246730,921.386,16.5353,7.316,7.262,68.18,0.08262,1.853,0.1197,1.412
246732,923.876,16.4315,7.239,3.836,128.34,0.03309,1.756,0.07248,1.09
246733,920.915,16.5136,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246735,921.854,16.5097,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246736,922.317,16.4832,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246737,917.489,16.5094,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246738,920.222,16.4928,7.775,5.859,147.33,0.04789,2.085,0.09208,1.295
246739,916.432,16.5107,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246740,912.837,16.4613,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246741,906.921,16.5065,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246742,900.363,16.465,7.396,3.507,134.3,0.04094,1.932,0.08077,1.328
246743,899.547,16.4572,5.967,5.412,107.89,0.03063,1.508,0.08468,1.294
246744,899.889,16.4248,5.967,5.412,107.89,0.03063,1.508,0.08468,1.294
246745,899.357,16.4885,5.967,5.412,107.89,0.03063,1.508,0.08468,1.294
246746,902.555,16.4235,5.967,5.412,107.89,0.03063,1.508,0.08468,1.294
246747,902.887,16.3971,7.396,3.507,134.3,0.04094,1.932,0.08077,1.328
246748,903.488,16.4411,7.396,3.507,134.3,0.04094,1.932,0.08077,1.328
246750,911.264,16.4733,7.396,3.507,134.3,0.04094,1.932,0.08077,1.328
246752,918.463,16.3085,7.475,4.4,153.44,0.07703,1.978,0.1347,2.895
246753,912.949,16.3729,7.475,4.4,153.44,0.07703,1.978,0.1347,2.895
246756,922.844,16.2944,7.234,3.507,134.3,0.04094,1.988,0.07796,1.363
246757,926.114,16.1605,7.234,3.507,134.3,0.04094,1.988,0.07796,1.363
246761,942.649,16.4283,6.755,4.937,72.8,0.05263,1.498,0.1852,3.303
246762,948.059,16.3768,7.908,7.999,116.46,0.07578,1.767,0.03413,0.8423
246763,950.705,16.31,7.908,7.999,116.46,0.07578,1.767,0.03413,0.8423
246765,953.943,16.1612,5.772,3.101,48.34,0.03083,1.101,0.1451,2.992
246768,974.69,16.1117,7.914,4.594,149.04,0.05426,2.006,0.08332,1.413
246769,981.854,16.2898,7.914,4.594,149.04,0.05426,2.006,0.08332,1.413
246774,1003.18,15.7388,7.018,5,57.56,0.05255,1.23,0.1958,3.884
246775,997.438,15.6285,6.453,5.412,107.89,0.03125,1.529,0.07628,0.879
246781,1022.8,15.8741,6.863,5,113.47,0.03506,1.691,0.08181,1.195
246783,1024.65,15.8225,5.643,5.182,124.6,0.0314,1.69,0.1076,2.082
246784,1020.7,15.8975,6.336,5.764,66.87,0.03883,1.629,0.1871,2.482
246785,1021.79,16.0293,7.379,9.057,92.89,0.05292,1.943,0.0976,1.573
246787,1019.13,15.9787,6.804,14.11,144.24,0.09625,1.414,0.1145,1.526
246788,1027.6,15.8734,6.804,14.11,144.24,0.09625,1.414,0.1145,1.526
246789,1034.41,15.6017,6.804,14.11,144.24,0.09625,1.414,0.1145,1.526
246790,1034.91,15.7642,5.779,3.8,103,0.072,1.394,0.09858,3.11
246796,1048.17,15.8385,6.804,14.11,144.24,0.09625,1.414,0.1145,1.526
246799,1062.23,15.7011,6.863,5,113.47,0.03506,1.691,0.08181,1.195
246808,882.86,16.9167,7.659,5.194,171.03,0.04214,1.593,0.102,1.524
246809,876.836,16.922,7.185,3.087,85.46,0.06497,1.791,0.1182,1.594
246810,873.717,16.9488,7.401,4.8,64.68,0.08099,1.939,0.1291,1.348
246811,874.469,16.8713,7.659,5.194,171.03,0.04214,1.593,0.102,1.524
246813,874.125,16.9204,7.775,5.438,147.33,0.04789,2.085,0.09208,1.295
246814,872.702,16.7408,7.659,5.194,171.03,0.04214,1.593,0.102,1.524
246815,871.527,16.7194,6.487,5.412,107.89,0.03125,1.589,0.07603,1.055
246816,875.562,16.8261,6.487,5.412,107.89,0.03125,1.589,0.07603,1.055
246817,878.248,16.9547,6.337,5.412,107.89,0.03187,1.517,0.0835,1.097
246818,872.107,16.6166,6.337,5.412,107.89,0.03187,1.517,0.0835,1.097
246819,870.816,16.5881,6.337,5.412,107.89,0.03187,1.517,0.0835,1.097
246821,875.799,16.4918,7.185,3.087,85.46,0.06497,1.791,0.1182,1.594
246822,874.799,16.4376,6.337,5.412,107.89,0.03187,1.517,0.0835,1.097
246823,876.5,16.4967,6.337,5.412,107.89,0.03187,1.517,0.0835,1.097
246824,880.903,16.423,6.337,5.412,107.89,0.03187,1.517,0.0835,1.097
246825,882.234,16.4447,6.337,5.412,107.89,0.03187,1.517,0.08206,1.012
246826,887.615,16.4526,6.337,5.412,107.89,0.03187,1.517,0.08206,1.012
246827,890.712,16.3549,6.337,5.412,107.89,0.03187,1.517,0.08206,1.012
246828,893.722,16.306,6.337,5.412,107.89,0.03187,1.517,0.08206,1.012
246829,902.882,16.4269,6.337,5.412,107.89,0.03187,1.517,0.08206,1.012
246830,904.652,16.1681,7.205,3.836,128.34,0.03748,1.756,0.07225,1.137
246838,916.46,16.4404,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246839,919.67,16.5236,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246840,921.818,16.5475,7.515,3,85.98,0.06029,1.91,0.1192,2.252
246841,922.865,16.5098,7.316,7.262,68.18,0.08262,1.853,0.1197,1.412
246844,931.843,16.4462,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246846,936.429,16.4575,7.201,3.836,128.34,0.03309,1.756,0.07163,1.088
246847,936.242,16.4391,6.863,5,113.47,0.03506,1.691,0.08181,1.195
246848,932.992,16.4653,6.751,3.836,128.34,0.03516,1.756,0.0707,1.087
246849,933.962,16.5432,7.316,7.262,68.18,0.08262,1.853,0.1197,1.412
246851,934.051,16.5321,5.967,5.412,107.89,0.03,1.508,0.09059,1.306
246852,931.724,16.5418,7.316,7.262,68.18,0.08262,1.853,0.1197,1.412
246853,930.112,16.571,7.316,7.262,68.18,0.08262,1.853,0.1197,1.412
246854,929.715,16.5421,7.659,5.194,171.03,0.04214,1.593,0.102,1.524
246855,932.157,16.571,7.316,7.262,68.18,0.08262,1.853,0.1197,1.412
246856,931.302,16.5248,7.316,7.262,68.18,0.08262,1.853,0.1197,1.412
246857,931.158,16.5275,7.316,7.262,68.18,0.08262,1.853,0.1197,1.412
246858,932.175,16.5633,6.863,5,113.47,0.03506,1.691,0.08181,1.195
246859,933.441,16.4855,7.239,3.836,128.34,0.03412,1.756,0.0707,1.053
246862,929.529,16.5009,7.239,3.836,128.34,0.03309,1.756,0.07248,1.09
246863,929.831,16.5286,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246864,928.913,16.481,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246866,930.464,16.5401,7.05,3.836,128.34,0.03402,1.756,0.07007,0.9716
246868,931.47,16.5802,7.775,5.859,147.33,0.04789,2.085,0.09208,1.295
246869,924.771,16.5981,7.775,5.859,147.33,0.04789,2.085,0.09208,1.295
246870,923.259,16.5571,7.775,5.438,147.33,0.04789,2.085,0.09208,1.295
246872,918.006,16.4608,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246873,913.337,16.4446,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246874,912.302,16.4073,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246875,912.706,16.3638,7.472,4.086,109.53,0.04048,1.932,0.08358,1.304
246876,915.559,16.4286,5.967,5.412,107.89,0.03063,1.508,0.08468,1.294
246877,914.87,16.4378,5.967,5.412,107.89,0.03063,1.508,0.08468,1.294
246878,919.682,16.4849,7.396,3.507,134.3,0.04094,1.932,0.08077,1.328
246880,924.092,16.4037,7.396,3.507,134.3,0.04094,1.932,0.08077,1.328
246881,925.929,16.4051,7.775,5.438,147.33,0.04789,2.085,0.09208,1.295
246883,925.259,16.3315,7.987,5.615,106.69,0.07479,1.767,0.05255,0.7638
246884,928.554,16.2944,7.234,3.507,134.3,0.04094,1.988,0.07796,1.363
246886,929.86,16.1775,7.234,3.507,134.3,0.04094,1.988,0.07796,1.363
246887,937.756,16.201,7.234,3.507,134.3,0.04094,1.988,0.07796,1.363
246889,946.479,15.9786,5.867,5.361,72.8,0.05227,1.498,0.1852,3.303
246890,951.181,16.3123,7.475,4.567,113.09,0.07507,1.881,0.1343,2.225
246891,963.45,16.36,6.627,5.412,107.89,0.03226,1.589,0.07454,0.8765
246892,965.421,16.2075,7.138,5,57.56,0.07141,1.064,0.189,3.884
246893,962.127,16.4098,7.908,7.999,116.46,0.07578,1.767,0.03413,0.8423
246894,970.719,16.5977,6.751,3.836,128.34,0.03309,1.756,0.07007,1.053
246900,985.428,16.1842,7.775,5.438,147.33,0.04789,2.085,0.09208,1.295
246901,995.912,16.0439,7.775,5.438,147.33,0.04789,2.085,0.09208,1.295
246903,1022.17,15.691,7.018,5,57.56,0.05255,1.23,0.1958,3.884
246912,1025.01,15.7955,6.453,5.412,107.89,0.03226,1.517,0.08058,0.874
246913,1019.29,15.9012,6.336,5.764,66.87,0.03883,1.629,0.1871,2.482
246918,1035.65,15.8166,6.164,6.743,48.22,0.076,2.253,0.1162,1.723
246922,1056.07,15.7027,5.651,3.203,125.55,0.06771,1.811,0.1229,2.303
246940,1112.96,15.1113,8.108,12.6,309.94,0.0545,2.21,0.05945,0.921
246941,1105.4,14.9979,8.108,12.6,309.94,0.0545,2.21,0.05945,0.921
246942,1108.36,15.2395,8.403,6.757,239.97,0.0665,1.931,0.06808,0.5563
246943,1112.9,15.3798,8.403,6.757,239.97,0.0665,1.931,0.06808,0.5563
246944,1109.47,15.3256,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246947,1100.97,15.3186,7.277,9,95.27,0.04698,1.865,0.0955,1.478
246948,1109.37,15.3712,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246950,1108.6,15.2799,8.403,6.757,239.97,0.0665,1.931,0.06808,0.5563
246951,1109.11,15.2081,8.22,7.161,377.47,0.04998,2.175,0.05464,0.9384
246952,1086.89,15.5455,7.326,9.097,92.89,0.04027,2,0.0955,1.546
246953,1095.43,15.4062,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246954,1106.4,15.3958,7.277,9,95.27,0.04698,1.865,0.0955,1.478
246955,1109.33,15.3244,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246956,1108.5,15.2735,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246957,1107.65,15.1631,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246961,1092.12,15.5527,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246962,1100.04,15.487,7.326,9.097,92.89,0.04027,2,0.0955,1.546
246963,1113.76,15.3792,7.385,9.097,92.89,0.05252,2.13,0.108,1.44
246964,1114.62,15.3838,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246965,1111.97,15.3838,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246966,1110.94,15.3332,8.108,12.6,309.94,0.0545,2.21,0.05945,0.921
246972,1098.93,15.7172,7.326,9.097,92.89,0.04027,2,0.0955,1.546
246973,1102.98,15.3856,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246974,1106.33,15.3807,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246975,1116.34,15.4359,7.385,9.097,92.89,0.05252,2.146,0.108,1.44
246976,1118.29,15.5042,7.385,9.097,92.89,0.05252,2.146,0.108,1.44
246977,1114.44,15.3451,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246984,1099.08,15.6636,7.326,9.097,92.89,0.04027,2,0.0955,1.546
246985,1102.14,15.4981,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246986,1109.34,15.3576,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246987,1115.84,15.4441,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246988,1116.13,15.4249,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246989,1108.74,15.4396,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246990,1107.65,15.3885,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
246999,1108.36,15.5713,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247000,1111.43,15.466,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247001,1112.7,15.4601,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247002,1115.37,15.4259,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247003,1108.53,15.3839,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247004,1110.13,15.3134,8.22,7.161,377.47,0.04998,2.175,0.05464,0.9384
247005,1107.25,15.2618,8.108,12.6,309.94,0.0545,2.21,0.05945,0.921
247014,1110.56,15.5157,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247015,1111.52,15.5226,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247016,1113.99,15.6819,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247017,1113.6,15.6357,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247018,1114.08,15.4296,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247019,1107.53,15.4393,8.241,12.6,310.4,0.055,2.246,0.07008,1.062
247020,1112.26,15.1968,8.22,7.161,377.47,0.04998,2.175,0.05464,0.9384
247034,1114.5,15.8865,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247035,1116.89,15.645,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247036,1114.99,15.5092,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247037,1110.52,15.467,8.241,12.6,310.4,0.055,2.246,0.07008,1.062
247038,1111.5,15.372,8.108,12.6,309.94,0.0545,2.21,0.05945,0.921
247052,1113.32,15.7388,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247053,1120.43,16.0118,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247054,1122.01,15.8669,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247055,1119.12,15.6222,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247056,1110.26,15.4786,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247057,1122.16,15.4692,8.241,12.6,310.4,0.055,2.246,0.07008,1.062
247058,1105.17,15.6654,8.108,12.6,309.94,0.0545,2.21,0.05945,0.921
247075,1135.69,15.6734,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247076,1122.86,15.6209,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247077,1114.72,15.5894,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247078,1116.33,15.5079,8.241,12.6,310.4,0.055,2.246,0.07008,1.062
247098,1114.88,15.7374,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247099,1120.85,15.6918,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247100,1111.16,15.501,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247101,1103.99,15.4436,8.241,12.6,310.4,0.055,2.246,0.07008,1.062
247122,1121.61,15.6538,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247123,1121.85,15.5843,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247124,1113,15.5031,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247125,1106.59,15.4612,8.241,12.6,310.4,0.055,2.246,0.07008,1.062
247126,1105.56,15.3969,8.241,12.6,310.4,0.055,2.246,0.07008,1.062
247146,1124.35,15.685,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247147,1120.78,15.5987,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247148,1119.93,15.6817,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247149,1119.47,15.5935,7.326,9.097,92.89,0.04027,2,0.0955,1.546
247152,1115.09,15.4633,8.22,7.161,377.47,0.04998,2.175,0.05464,0.9384
247173,1119.49,15.6373,7.374,7,87.96,0.04104,2.198,0.0955,1.546
247174,1119.87,15.6534,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247175,1114.88,15.8155,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247176,1117.61,15.5865,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247177,1114.66,15.5508,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247178,1116.8,15.594,8.241,12.6,310.4,0.055,2.246,0.07008,1.062
247179,1115.26,15.5276,8.22,7.161,377.47,0.04998,2.175,0.05464,0.9384
247189,1123.34,16.0949,7.777,9.56,129.59,0.07003,2.396,0.09827,1.47
247201,1116.78,15.7167,6.21,6,48.44,0.03522,1.982,0.1641,2.877
247202,1119.68,15.7046,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247203,1120.98,15.7265,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247204,1120.79,15.5853,8.368,6.593,200.68,0.07436,2.113,0.03681,0.6361
247205,1116.99,15.5147,8.259,4,153.35,0.07144,2.113,0.08187,1.306
247206,1117.61,15.5541,8.259,4,153.35,0.07144,2.113,0.08187,1.306
247207,1118.37,15.5478,8.259,4,153.35,0.07144,2.113,0.08187,1.306
247230,1117.75,15.7927,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247231,1117.08,15.7808,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247232,1116.26,15.7403,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247233,1121.08,15.7429,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247234,1121.27,15.7122,8.259,4,153.35,0.07144,2.113,0.08187,1.306
247236,1120.99,15.5356,8.259,4,153.35,0.07144,2.113,0.08187,1.306
247237,1115.95,15.5777,8.108,12.6,309.94,0.0545,2.21,0.05945,0.921
247260,1119.31,15.916,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247261,1117.99,15.7599,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247262,1118.42,15.7814,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247263,1115.18,15.8185,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247264,1122.09,15.8121,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247265,1123.44,15.8092,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247266,1121.16,15.8245,8.259,4,153.35,0.07144,2.113,0.08187,1.306
247267,1119.08,15.6464,8.108,12.6,309.94,0.0545,2.21,0.05945,0.921
247268,1120.62,15.6935,8.259,4,153.35,0.07144,2.113,0.08187,1.306
247294,1114.08,15.8448,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247295,1114.9,15.8478,7.326,6.583,82.32,0.064,1.86,0.1105,1.652
247296,1114.87,15.9153,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247297,1122.37,15.9667,7.326,6.583,82.32,0.064,1.86,0.1105,1.652
247298,1127.79,15.919,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247299,1122.56,15.821,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247328,1112.84,15.9869,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247329,1112.21,16.0283,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247330,1117.19,15.9164,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247331,1127.14,16.0222,7.326,6.583,82.32,0.064,1.86,0.1105,1.652
247332,1134.07,16.0732,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247333,1130.42,15.9151,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247365,1113.09,15.9657,7.326,6.583,82.32,0.064,1.86,0.1105,1.652
247366,1115.94,16.0894,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247367,1123.78,16.0615,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247368,1121.88,15.9629,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247369,1122.63,15.8278,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247370,1122.3,15.8172,8.578,3.594,200.68,0.04978,2.113,0.04697,0.7463
247401,1115.45,16.0266,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247402,1117.23,16.0709,7.326,6.583,82.32,0.064,1.86,0.1105,1.652
247403,1119.44,15.9542,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247404,1119.44,15.9493,7.276,6.583,82.32,0.05178,2.21,0.1097,1.808
247405,1126.11,15.8912,8.578,3.594,200.68,0.04978,2.113,0.04697,0.7463
249757,635.161,2.07087,6.299,4.513,137.31,0.07513,2.085,0.3865,9.158
250040,637.643,3.91567,7.557,8.775,218.5,0.1004,2.394,0.2403,4.524
250150,652.401,2.76175,8.025,6,155.24,0.07406,1.959,0.3694,5.756
250171,591.417,7.90475,7.151,6.196,147.18,0.1052,2.046,0.3485,6.509
250771,647.66,1.56563,6.585,4.473,143.56,0.1086,2.046,0.4333,9.158
250833,697.678,0.873292,6.505,4.597,87.62,0.0652,2.072,0.3123,6.833
250917,807.94,4.37304,8.088,5,106.66,0.05854,1.933,0.06249,0.9575
250948,796.2,12.3357,6.311,7,132.44,0.0923,2.098,0.2461,3.955
250951,824.713,15.9627,7.215,6.85,133.87,0.06588,1.812,0.08213,1.38
250954,828.377,15.7324,7.215,6.85,133.87,0.06588,1.812,0.08213,1.38
251002,829.701,4.21004,7.275,5.196,279,0.08822,1.763,0.305,5.964
251046,808.386,6.155,8.088,5,106.66,0.05854,1.933,0.06249,0.9575
251075,805.601,13.1956,6.311,7,132.44,0.0923,2.098,0.2461,3.955
251076,806.642,14.1952,6.006,6.597,215.3,0.1072,1.935,0.1531,2.757
251078,814.233,15.4052,5.92,3.749,91.37,0.06405,1.786,0.1735,3.196
251082,827.294,14.6273,7.215,6.85,133.87,0.06588,1.812,0.08213,1.38
251186,826.467,10.9518,6.492,3,88.27,0.05282,1.811,0.09652,1.583
251188,867.934,11.0448,6.311,7,132.44,0.0923,2.098,0.2461,3.955
251198,795.558,12.2204,7.215,6.85,133.87,0.06588,1.812,0.08213,1.38
251201,805.937,14.0776,6.351,6,187.17,0.09114,1.705,0.1094,2.138
251207,825.644,15.2155,5.92,3.749,91.37,0.06405,1.786,0.1735,3.196
251313,831.709,7.93188,6.492,3,88.27,0.05282,1.811,0.09652,1.583
251319,835.746,11.5993,5.669,6.6,155.23,0.06338,1.745,0.1148,2.373
251327,813.659,13.1142,6.351,6,187.17,0.09114,1.705,0.1094,2.138
251328,806.848,10.4041,7.215,6.85,133.87,0.06588,1.812,0.08213,1.38
251329,820.717,14.5717,6.351,6,187.17,0.09114,1.705,0.1094,2.138
251333,822.242,13.7227,5.92,3.749,91.37,0.06405,1.786,0.1735,3.196
251334,822.24,14.851,6.006,6.597,215.3,0.1072,1.935,0.1531,2.757
251336,829.887,13.7263,6.006,6.597,215.3,0.1072,1.935,0.1531,2.757
251382,826.207,2.23604,6.755,6,185.36,0.1159,2.101,0.3336,9.393
251447,825.302,11.2324,5.975,4.499,81,0.0381,1.898,0.1693,2.937
251448,822.708,12.4927,5.975,4.499,81,0.0381,1.898,0.1693,2.937
251449,824.019,13.7695,6.492,3,88.27,0.05282,1.811,0.09652,1.583
251457,816.622,14.2927,7.215,6.85,133.87,0.06588,1.812,0.08213,1.38
251458,831.545,14.6529,6.351,6,187.17,0.09114,1.705,0.1094,2.138
251461,822.984,15.0796,7.495,3,73.05,0.04005,1.812,0.1862,2.741
251463,829.069,13.0911,5.92,3.749,91.37,0.06405,1.786,0.1735,3.196
251464,825.45,13.9684,5.92,3.749,91.37,0.06405,1.786,0.1735,3.196
251465,830.73,13.136,5.92,3.749,91.37,0.06405,1.786,0.1735,3.196
251514,809.218,5.37333,7.275,5.196,279,0.08822,1.763,0.305,5.964
251574,826.998,12.2642,6.492,3,88.27,0.05282,1.811,0.09652,1.583
251578,817.12,12.7951,6.492,3,88.27,0.05282,1.811,0.09652,1.583
